date,open,close,high,low,volume,money
2021-04-20,128.0,103.51,141.0,103.51,6348310.0,779056716.1
2021-04-21,94.58,85.71,94.98,85.2,4411874.0,394873215.94
2021-04-22,87.98,88.8,95.95,86.86,2750760.0,249732195.48
