date,open,close,high,low,volume,money
2021-04-20,145.05,130.06,166.0,130.01,8755770.0,1245238529.22
2021-04-21,123.0,117.03,126.0,117.0,5071473.0,612831489.73
2021-04-22,117.14,117.59,121.65,117.11,2701876.0,321870323.62
